@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
3412,'2018/07/15 14:57:46:674',19,-11580050,-12040085,-11973774,-11513742,-11514782,-12304817,-12107443,-12501938,-12106917,-6056020,-11712414,-11712153,-11711893,-12303774,-12435619,-11186074,-10857368,-11778211,-8817772,-5990221,-10858143,-11778210,-12172963,-12699045,-11123866,-8033407,-8030063,-8095333,-6911307,-8425068,-4149333,-10332058,-13424062,-12962983,-11319438,-8952423,-9740141,-10134129,-10200700,-10663316,-527117,-9674899,-9284768,-9415828,-10204049,-9745305,-10139549,-12636595,-14015677,-11847858,-396045,-6911603,-8364701,-8759968,-11389107,-11061172,-11061688,-12703427,-12241082,-9610141,-5267031,-7043445,-8623249,-8821134,-10270378,-7967114,-9282453,-10728363,-9215902,-7440266,-8292471,-6911082,-9147012,-12699060,-12962747,-8491152,-9806239,-12174267,-13489866,-8364196,-6582632,-7371634,-9673613,-12964807,-13291457,-10528928,-10199963,-10857635,-12239542,-11845555,-7174254,-8029051,-9607824,-11782596,-13028803,-12239289,-7766912,-10068368,-12173485,-14409676,1
3413,'2018/07/15 14:57:46:706',19,-11514514,-11974550,-11908239,-11448206,-11514526,-12239281,-12042163,-12436146,-12107173,-6187861,-11712158,-11712154,-11711893,-12304030,-12435620,-11186075,-10857624,-11712675,-8620392,-5923908,-10792607,-11778467,-12567723,-13093803,-11255709,-8626306,-8359278,-8161121,-7306064,-8622444,-4084055,-11253157,-12635834,-11845788,-10596227,-8820838,-9938295,-10858113,-10924167,-10860954,-724754,-10069916,-8825247,-9285018,-10664861,-10271909,-10008995,-12571576,-14081985,-11913652,-396045,-7175288,-8693665,-8497311,-10995121,-10732978,-10996152,-12440769,-11452339,-9412763,-5201495,-5991271,-7438977,-9477521,-10598572,-7637378,-8624266,-10004898,-8952989,-7046281,-8226935,-6911339,-8949890,-12567732,-12962747,-8491409,-9740702,-12042938,-13358537,-8167332,-6517096,-7371634,-9542028,-12899271,-13225921,-10463392,-10134427,-10726563,-12239543,-11780020,-7108719,-7963515,-9410959,-11782597,-12963267,-12305338,-7701375,-9937039,-12107692,-14343884,1
3414,'2018/07/15 14:57:46:740',19,-11514514,-11974550,-11908239,-11448207,-11448990,-12239282,-12042164,-12436402,-12041123,-6187344,-11712158,-11712154,-11711894,-12304030,-12304290,-11186075,-10857368,-11712675,-8357475,-6055233,-10792864,-11975845,-13028531,-13422765,-11321499,-8757626,-8885359,-8292446,-7503440,-8819820,-4215897,-12108464,-11650484,-10925459,-10004605,-8953201,-9939070,-11450768,-11647634,-11124127,-1251355,-10399394,-8562590,-9285535,-11125414,-10601132,-10009512,-12571835,-14147780,-11913652,-396302,-7570046,-8825250,-8300189,-10797999,-10272942,-10995894,-11980476,-10663340,-9215641,-5135959,-5267549,-6583668,-10002836,-11058095,-7373435,-8228739,-9610141,-8624282,-6849160,-8161399,-6911339,-8949890,-12501940,-12963004,-8425617,-9674911,-12042938,-13293001,-7904419,-6517096,-7306098,-9542029,-12964807,-13225921,-10463392,-10134171,-10726563,-12174006,-11714227,-7108719,-7963516,-9410959,-11848389,-12963267,-12239546,-7635583,-9936782,-12041899,-14343884,1
3415,'2018/07/15 14:57:46:775',19,-11514514,-11909014,-11908239,-11448207,-11514782,-12239282,-12042164,-12436146,-11975586,-6187342,-11712158,-11712154,-11712150,-12304031,-11910816,-11055514,-10792088,-11712675,-8291682,-6383938,-10858657,-12304809,-13489083,-13488298,-11583383,-9019763,-9214062,-8752479,-7700561,-8951403,-4873827,-12700600,-10665133,-10137228,-9610361,-9151101,-9874309,-11714458,-12305308,-11321507,-2304812,-10925995,-8365725,-9351587,-11586223,-10864048,-10075819,-12637629,-14082502,-11913396,-527888,-8490890,-8693921,-8103067,-10731950,-9943722,-10666928,-11453877,-10071205,-9149593,-5135959,-4675670,-5925483,-10133394,-11386288,-7044213,-8030846,-9478555,-8426903,-6717832,-8161399,-6845803,-8950147,-12436148,-12963004,-8425617,-9674911,-11977402,-13227209,-7773090,-6517097,-7306099,-9542285,-12964808,-13225921,-10463392,-10068635,-10726563,-12174006,-11714227,-7043183,-7897980,-9476752,-11782597,-12963267,-12174010,-7635582,-9870988,-11976106,-14278091,1
3416,'2018/07/15 14:57:46:809',19,-11514515,-11909014,-11908239,-11448207,-11448990,-12239026,-12042164,-12436145,-11909536,-6186826,-11712415,-11712154,-11777944,-12566945,-11516827,-10925211,-10792088,-11647138,-8160351,-6712902,-10858657,-12765103,-13620669,-13027488,-11451022,-8952681,-9279851,-9015648,-8029268,-9082475,-5794671,-12635578,-9811111,-9677451,-9676671,-9415050,-9940622,-11912354,-12897190,-11518886,-3620928,-11123888,-8234654,-9351845,-12046517,-11061426,-10338991,-12703680,-13951175,-11978933,-659732,-9214612,-8430750,-7905688,-10666157,-9483171,-10140328,-10861741,-9544863,-9084056,-5135960,-4215376,-5398883,-10461331,-11648946,-6978163,-7964797,-9412762,-8229782,-6586247,-8161399,-6845803,-8884354,-12567476,-12963004,-8491409,-9674911,-11977402,-13161673,-7707298,-6517097,-7306099,-9476493,-12899271,-13225921,-10463392,-10068635,-10660770,-12174006,-11648434,-7043183,-7898236,-9410959,-11782597,-12963268,-12239802,-7569789,-9805194,-11910312,-14212554,1
3417,'2018/07/15 14:57:46:844',19,-11514515,-11974550,-11908239,-11448207,-11448991,-12239026,-12042163,-12370609,-11712413,-6120774,-11712415,-11712155,-12041117,-12830115,-11188888,-10728857,-10792087,-11581345,-8028507,-7041609,-10990499,-13160118,-13029559,-12041103,-10726267,-8622941,-9345384,-9212770,-8423769,-9148267,-7110528,-12110265,-9285540,-9480846,-10400655,-9744534,-10007446,-12109993,-13291949,-11716009,-5134423,-11058865,-8234910,-9286310,-12506553,-10995891,-10733491,-12835522,-13820103,-11978933,-922904,-9477782,-7772822,-7708310,-10731693,-8956571,-9679521,-10466728,-9150362,-9084056,-5135960,-4017997,-5267296,-10724244,-11845811,-6846834,-7899260,-9346969,-8032403,-6586246,-8161400,-6845803,-8884354,-12567476,-12963004,-8425617,-9674911,-11977402,-13095880,-7510176,-6451561,-7306099,-9476493,-12767943,-13225921,-10397856,-10068635,-10726307,-12108470,-11582898,-7043183,-7898236,-9410959,-11848133,-12963268,-12239546,-7569788,-9739401,-11910055,-14212297,1
3418,'2018/07/15 14:57:46:876',19,-11514515,-11974807,-11974032,-11514000,-11514783,-12239282,-12042163,-12370609,-11646362,-6186566,-11712415,-11778204,-12370338,-12961442,-10992022,-10532247,-10792342,-11581343,-7962713,-7370316,-11319463,-13357754,-12175019,-11120253,-10068076,-8424531,-9410919,-9541991,-8949856,-9279853,-8689042,-11388087,-9285796,-9612691,-11189918,-10008224,-10139550,-12307631,-13620915,-11978924,-6911345,-10796464,-8300703,-9352358,-12769724,-10996146,-11193526,-12967107,-13688775,-12110263,-1449505,-9346711,-7312528,-7773846,-10928558,-8496533,-9415836,-10203812,-8952984,-9149593,-5201752,-3952461,-5333089,-11052695,-12108724,-6846833,-7899260,-9346969,-7900817,-6651782,-8161400,-6845804,-8950147,-12633268,-13028796,-8425873,-9675167,-11977402,-13095880,-7444640,-6517097,-7306355,-9542286,-12767687,-13225921,-10397856,-10068635,-10726563,-12108470,-11517105,-7043184,-7898236,-9476752,-11913925,-12963267,-12174010,-7569788,-9804937,-11910054,-14212296,1
3419,'2018/07/15 14:57:46:909',19,-11514771,-11974807,-11974289,-11514000,-11514783,-12239282,-12042163,-12370609,-11580825,-6252359,-11712672,-11975327,-12633252,-12895389,-10860433,-10203534,-10726804,-11449499,-8028505,-7501901,-11648170,-13161148,-11320481,-10264942,-9607522,-8292688,-9476455,-10002288,-9410408,-9345646,-9938849,-10796980,-9417381,-9744537,-11847849,-10206119,-10205603,-12439219,-13752759,-12241839,-8490631,-10534064,-8366752,-9418150,-12769724,-10930353,-11521976,-12901571,-13557447,-12241849,-2041642,-8952467,-7115149,-7773590,-11059887,-8233105,-9087128,-10072227,-8821399,-9149849,-5201753,-4017997,-5333089,-11184023,-12240053,-6912370,-7964796,-9346969,-7835024,-6651781,-8161656,-6911340,-8950147,-12633268,-13028796,-8491409,-9675167,-11977402,-13030344,-7444896,-6517354,-7306356,-9542542,-12702151,-13225921,-10463392,-10068891,-10661027,-12108470,-11451570,-7043440,-7964029,-9477008,-11979718,-12963268,-12239802,-7569788,-9804937,-11844517,-14146503,1
3420,'2018/07/15 14:57:46:942',19,-11580308,-11975063,-11974289,-11514000,-11514783,-12239282,-12042163,-12370609,-11515032,-6383946,-11778208,-12107170,-12698787,-12763287,-10663052,-9874309,-10726546,-11252376,-8160348,-7765330,-11911341,-12701626,-10597014,-9541215,-9278558,-8358483,-9542764,-10594685,-10068083,-9608819,-10991534,-10206129,-9548967,-9942175,-12374195,-10337964,-10271911,-12571063,-13884347,-12570547,-9872537,-10008749,-8432544,-9615271,-12572860,-10733230,-11784888,-12967364,-13491912,-12373691,-2699828,-8492688,-7049100,-7904918,-11257009,-8101520,-8955544,-10071970,-8755863,-9215642,-5202009,-4083790,-5333088,-11249816,-12305846,-6978163,-7964796,-9346969,-7703438,-6651525,-8161657,-6911597,-8949891,-12633269,-13028796,-8491666,-9675167,-11977402,-13030087,-7379104,-6517354,-7306356,-9476750,-12636615,-13226178,-10463649,-10068891,-10661027,-12108470,-11386033,-7108976,-7964029,-9411216,-12045254,-12963268,-12239803,-7635581,-9805194,-11844261,-14146502,1
3421,'2018/07/15 14:57:46:976',19,-11580564,-11975064,-11974289,-11514000,-11449246,-12239282,-12042163,-12370608,-11317653,-6252101,-11778465,-12304550,-12698785,-12631443,-10531464,-9676669,-10792080,-11120788,-7962454,-7633228,-12240305,-12044727,-10071181,-9081176,-9213796,-8425051,-9608816,-10989445,-10331256,-9543026,-11846840,-9614765,-9746090,-10271398,-12768698,-10403759,-10403499,-12702650,-13950142,-12767669,-10991273,-9286057,-8498080,-9878441,-12375482,-10535850,-12047545,-12967621,-13491913,-12505278,-3818565,-8164495,-7049100,-8167576,-11454131,-7970191,-8890008,-10071970,-8821399,-9281435,-5267546,-4084047,-5398881,-11249816,-12371639,-6912369,-7964796,-9346968,-7506060,-6717060,-8227193,-6911597,-8950148,-12764597,-13094333,-8491409,-9740703,-11977402,-12964295,-7313311,-6517354,-7306357,-9542542,-12636615,-13226178,-10463649,-10068891,-10726563,-12108470,-11254704,-7108977,-7964030,-9411472,-12111046,-12963524,-12174010,-7570045,-9805193,-11844260,-14080966,1
3422,'2018/07/15 14:57:47:009',19,-11580564,-11975064,-11974032,-11448463,-11383453,-12239282,-12042419,-12370608,-11317396,-6252101,-11778465,-12436137,-12501146,-12236681,-10268031,-9215599,-10726028,-11120787,-7896661,-7633227,-12635062,-11190705,-9610369,-8554571,-9148003,-8425051,-9477487,-11121032,-10594427,-9542769,-12044733,-9154986,-9812140,-10665643,-13031870,-10469553,-10469551,-12768445,-13950400,-12964791,-11780788,-8694694,-8563873,-10206892,-12112826,-10404263,-12178618,-12967878,-13426378,-12768194,-5200731,-7901840,-7049615,-8496284,-11585718,-7970193,-8955803,-10203301,-8952986,-9413021,-5267803,-4084048,-5530211,-11118488,-12371640,-6846577,-7964796,-9346968,-7440010,-6782596,-8227450,-6911597,-9081477,-12764854,-13094590,-8491410,-9740960,-11977402,-12898759,-7247519,-6517355,-7306357,-9608336,-12571081,-13291714,-10463649,-10068892,-10726563,-12108470,-11188913,-7108977,-7964030,-9542802,-12111303,-13029061,-12174010,-7569789,-9739401,-11844004,-14080710,1
3423,'2018/07/15 14:57:47:043',19,-11580564,-11975064,-11974032,-11448207,-11317916,-12239281,-12042163,-12370608,-11383188,-6251845,-11844258,-12501929,-12303251,-11907456,-10004599,-8951911,-10594440,-11186323,-8028246,-7501640,-12832184,-10599083,-9281401,-8291397,-9279590,-8491100,-9411694,-11186825,-10791549,-9608304,-11847869,-8957865,-9943470,-10928558,-13163199,-10469810,-10535344,-12768445,-13884865,-13161911,-12044473,-8366500,-8563873,-10404013,-11915447,-10272674,-12178615,-12967877,-13426377,-13031107,-6451310,-7902354,-7181201,-8759454,-11717303,-8101779,-9021853,-10466472,-9281948,-9610143,-5267803,-4215377,-5464674,-10921367,-12371640,-6912370,-7964796,-9346712,-7374217,-6848132,-8227450,-6911597,-9015941,-12764854,-13094333,-8491666,-9740704,-11977402,-12832966,-7247004,-6517355,-7306613,-9542543,-12505288,-13291714,-10463649,-10068892,-10660771,-12108470,-11057583,-7109233,-7964030,-9477009,-12176583,-12963525,-12239803,-7569789,-9739144,-11778210,-14014916,1
3424,'2018/07/15 14:57:47:077',19,-11580564,-11975063,-11908495,-11448205,-11252122,-12239280,-12042163,-12370352,-11317395,-6186309,-11844257,-12436136,-12039819,-11644025,-9675374,-8754015,-10528388,-11252115,-7962454,-7501640,-12701111,-10204581,-9083505,-8159554,-9476971,-8556637,-9346157,-11252618,-10923135,-9608304,-11453883,-8892072,-9943469,-11191472,-13228991,-10535602,-10601136,-12768701,-13884865,-13292983,-11979193,-8169377,-8498081,-10666926,-11783860,-10140829,-12178356,-12968132,-13491913,-13162692,-7635838,-7903381,-7313042,-9153952,-11848887,-8299158,-9219232,-10795436,-9676448,-9873314,-5333595,-4412755,-5399139,-10724245,-12305847,-6912626,-7964796,-9346711,-7373960,-6979717,-8227450,-6977390,-8950148,-12764597,-13094333,-8491666,-9675167,-11977145,-12635587,-7049368,-6517354,-7306613,-9476750,-12570823,-13291714,-10463649,-10068891,-10660771,-12108469,-10860462,-7108977,-7964030,-9411217,-12111046,-12963524,-12239803,-7569788,-9673607,-11712673,-13949379,1
3425,'2018/07/15 14:57:47:110',19,-11514771,-11974806,-11908238,-11382669,-11186586,-12173488,-12042162,-12304815,-11251601,-6186309,-11844258,-12370341,-11776386,-11249523,-9280615,-8621914,-10462593,-11383445,-7962196,-7567433,-12504247,-9809822,-8820072,-8159812,-9674608,-8556894,-9346157,-11252619,-10988927,-9608046,-10994104,-9023656,-9943469,-11585971,-13228991,-10601394,-10732721,-12834237,-13885122,-13424311,-11651000,-8169376,-8563873,-10995631,-11586737,-9943704,-12243891,-13033924,-13557705,-13359813,-9149332,-7904152,-7444628,-9745573,-11980216,-8431001,-9482660,-11124400,-10071205,-10202277,-5399132,-4544341,-5596775,-10593173,-12174518,-6912627,-8030588,-9346711,-7373960,-7177094,-8227450,-6911597,-9081477,-12764854,-13094589,-8491409,-9740703,-11977401,-12306623,-6917269,-6517354,-7306357,-9542543,-12439495,-13226177,-10463649,-10068891,-10661027,-12042676,-10597548,-7108977,-7964030,-9477009,-12111046,-12963523,-12174009,-7569788,-9673607,-11712673,-13949379,1
3426,'2018/07/15 14:57:47:143',19,-11514771,-11974806,-11842702,-11382412,-11317658,-12173488,-12042162,-12304815,-11317395,-6186053,-11844258,-12238754,-11513212,-10986607,-9017185,-8555864,-10462336,-11449494,-8027990,-7567434,-12307126,-9546648,-8622432,-8225350,-9740401,-8556894,-9345899,-11252618,-10988671,-9542252,-10534324,-9220777,-9943469,-11980213,-13163197,-10667186,-10864050,-12900029,-13819586,-13555639,-11059894,-8300705,-8695201,-11258289,-11454894,-9811602,-12243633,-13099717,-13557705,-13622728,-10399911,-7707545,-7576470,-10271402,-12111802,-8497051,-9548710,-11519157,-10597547,-10399913,-5530975,-5136478,-5729132,-10527638,-12043446,-7110263,-8162431,-9346968,-7439752,-7440008,-8227450,-6911597,-9081733,-12830646,-13094589,-8491409,-9740703,-11977145,-12043452,-6850961,-6517355,-7306357,-9542543,-12373959,-13291713,-10463392,-10068891,-10660770,-12042677,-10466220,-7108977,-7964029,-9477265,-12111046,-12963524,-12174010,-7569787,-9673606,-11712417,-13949123,1
3427,'2018/07/15 14:57:47:176',19,-11514771,-11909270,-11908238,-11382412,-11383451,-12239023,-12041906,-12304814,-11317395,-6120517,-11844258,-12172702,-11447162,-10921072,-8819806,-8686936,-10527873,-11515288,-8028248,-7567436,-12110004,-9414802,-8358744,-8290887,-9674351,-8490844,-9279849,-11186825,-10922621,-9410665,-10074545,-9352361,-9943467,-12243126,-13097404,-10667186,-10995378,-12965565,-13819586,-13555638,-10468530,-8432290,-8826786,-11521202,-11323306,-9614220,-12243632,-13231045,-13623497,-13885385,-10926769,-7642266,-7773849,-10666158,-12177850,-8628636,-9746088,-11782329,-11189682,-10662828,-6057061,-5925993,-5861232,-10659737,-11977910,-7373692,-8425860,-9544090,-7439752,-7834508,-8227450,-6977389,-9015940,-12961718,-13094589,-8557202,-9675167,-11911609,-11780537,-6718861,-6517355,-7306613,-9476750,-12242630,-13291714,-10463393,-10068891,-10660770,-12042676,-10203562,-7108977,-7964030,-9411473,-12176582,-12963267,-12239802,-7569787,-9673350,-11646880,-13883330,1
3428,'2018/07/15 14:57:47:210',19,-11514770,-11909269,-11908237,-11382412,-11383451,-12239024,-12041906,-12304814,-11317395,-6120262,-11778465,-12041114,-11447419,-10987380,-8885600,-8949597,-10725254,-11646619,-8028249,-7567952,-11847089,-9282697,-8095053,-8356423,-9279592,-8292950,-9148260,-11120773,-10593910,-9213028,-9614508,-9549225,-10008745,-12571575,-12965818,-10667185,-11061170,-12965563,-13819329,-13489588,-9614508,-8563875,-9023908,-11849652,-11125925,-9482375,-12440754,-13231045,-13689290,-14082507,-10861748,-7774108,-8037020,-11192243,-12112058,-8694686,-10074795,-12045757,-11912890,-10925999,-6978163,-6453108,-6256505,-10528921,-11846582,-7506049,-8689289,-9938848,-7505545,-8295057,-8292986,-6977389,-9081733,-12961975,-13094589,-8491409,-9740703,-11911609,-11451573,-6586761,-6517355,-7306613,-9477006,-12242631,-13291714,-10463393,-10068635,-10660770,-12042676,-9874856,-7108977,-7964029,-9411473,-12176582,-12963268,-12239802,-7569787,-9673350,-11646880,-13883330,1
3429,'2018/07/15 14:57:47:243',19,-11514770,-11909269,-11908237,-11382668,-11449244,-12239280,-12042162,-12304814,-11317396,-6054726,-11712928,-11975319,-11579008,-11185275,-9280360,-9475687,-10922635,-11712413,-7962713,-7568212,-11583918,-9216128,-7896899,-8421701,-8752732,-7963468,-9081693,-10988929,-10264944,-8949855,-9286057,-9680552,-10074535,-12768438,-12637367,-10601648,-11126961,-12965305,-13819072,-13358000,-8826023,-8695460,-9418150,-12178101,-11059873,-9416322,-12637875,-13231301,-13755082,-14214092,-10271154,-8037023,-8365983,-11586487,-11849401,-8760479,-10403759,-12243135,-12505025,-11320755,-8228230,-6980224,-6849412,-10529435,-11715510,-7835272,-8887183,-10465190,-7702924,-8689557,-8292986,-6977390,-9147525,-13027768,-13094589,-8491409,-9740703,-11911609,-11188402,-6520709,-6517355,-7306613,-9542543,-12242631,-13291713,-10463392,-10068635,-10660770,-12042676,-9612199,-7108977,-7964029,-9477009,-12111046,-12963523,-12239546,-7569787,-9673350,-11646880,-13817793,1
3430,'2018/07/15 14:57:47:277',19,-11514770,-11909269,-11908238,-11382669,-11449245,-12239280,-12041906,-12304558,-11383445,-5988676,-11712671,-11843734,-11645317,-11317378,-9872756,-10133622,-10988688,-11646878,-7896664,-7502935,-11386795,-9346681,-7961917,-8487492,-8028493,-7502142,-9015126,-10922878,-9870444,-8620890,-9154471,-9680037,-10205348,-12833457,-12242867,-10535596,-11191982,-12898997,-13753276,-13160362,-8234658,-8826789,-9812649,-12506551,-11125149,-9481856,-12769205,-13231045,-13886411,-14345420,-9614510,-8234657,-8694946,-11783865,-11323829,-8826528,-10863794,-12571843,-12834245,-11912634,-9150103,-7310475,-7310991,-10597029,-11715768,-8230801,-9085334,-10794412,-8360595,-8952728,-8292986,-6977646,-9147782,-13027768,-13094590,-8491666,-9740703,-11977145,-11122352,-6651524,-6517355,-7306612,-9542542,-12177095,-13291714,-10463648,-10068891,-10660770,-12042420,-9415078,-7108977,-7964029,-9477009,-12176838,-12963524,-12239802,-7569787,-9607814,-11646624,-13752001,1
3431,'2018/07/15 14:57:47:311',19,-11514770,-11909269,-11908238,-11448205,-11449245,-12239280,-12041906,-12239022,-11514775,-5857091,-11712670,-11712149,-11645578,-11383945,-10399361,-10660228,-10857619,-11646878,-7765079,-7371353,-11386281,-9674613,-8355644,-8618563,-7501629,-7172145,-9080402,-10791035,-9410406,-8423768,-9088674,-9613727,-10204829,-12570024,-11782830,-10403494,-11059879,-12701615,-13621431,-12831138,-7905951,-8892325,-10272683,-12900537,-11256475,-9678720,-12834998,-13230787,-13951946,-14345419,-9023146,-8432035,-9089190,-11783865,-10601134,-8892319,-11323829,-12835270,-13097160,-12701634,-9743013,-7443348,-7443091,-10927537,-11782330,-8757915,-9349279,-11057841,-9215901,-9149850,-8293243,-7175025,-9082506,-12634297,-13094590,-8491666,-9740960,-11977401,-11056815,-6848130,-6517354,-7306612,-9476750,-12111558,-13291714,-10463648,-10068635,-10660770,-11976884,-9283492,-7108977,-7964029,-9411473,-12176838,-12963524,-12239802,-7569787,-9607813,-11646624,-13686208,1
3432,'2018/07/15 14:57:47:343',19,-11514514,-11909014,-11908239,-11513743,-11449246,-12239281,-12041906,-12239023,-11712411,-5593918,-11712414,-11646615,-11580561,-11778710,-11713175,-11054740,-10726036,-11581087,-8225376,-7042393,-11582632,-10725503,-9802584,-8751177,-7238966,-6908715,-9145947,-9870451,-7897684,-8029527,-9021593,-9020038,-9347448,-11450763,-10533272,-9612681,-10334603,-12173980,-13094053,-11778445,-8102815,-9023395,-11126446,-13689022,-11783337,-10337172,-12572602,-13098687,-13886151,-14213574,-8234661,-8563621,-9878188,-11454898,-9153938,-8694156,-12177588,-13361866,-13294795,-14082256,-8890794,-7773342,-8628130,-12637636,-12834501,-9613993,-10008493,-11650749,-11386293,-10136486,-9411984,-7439746,-7966606,-11124407,-12306363,-8820887,-10004388,-12043195,-11319986,-7308166,-6517355,-7306613,-9542543,-12045767,-13291714,-10463649,-10068635,-10660770,-11976884,-8887965,-7108977,-7964030,-9477009,-12111047,-12963524,-12239546,-7569531,-9607558,-11580832,-13620416,1
3433,'2018/07/15 14:57:47:378',19,-11514514,-11909014,-11908239,-11513743,-11449246,-12239281,-12041906,-12239023,-11712411,-5593918,-11712414,-11646615,-11580561,-11778710,-11713175,-11054740,-10726036,-11581087,-8225376,-7042393,-11582632,-10725503,-9802584,-8751177,-7238966,-6908715,-9145947,-9870451,-7897684,-8029527,-9021593,-9020038,-9347448,-11450763,-10533272,-9612681,-10334603,-12173980,-13094053,-11778445,-8102815,-9023395,-11126446,-13689022,-11783337,-10337172,-12572602,-13098687,-13886151,-14213574,-8234661,-8563621,-9878188,-11454898,-9153938,-8694156,-12177588,-13361866,-13294795,-14082256,-8890794,-7773342,-8628130,-12637636,-12834501,-9613993,-10008493,-11650749,-11386293,-10136486,-9411984,-7439746,-7966606,-11124407,-12306363,-8820887,-10004388,-12043195,-11319986,-7308166,-6517355,-7306613,-9542543,-12045767,-13291714,-10463649,-10068635,-10660770,-11976884,-8887965,-7108977,-7964030,-9477009,-12111047,-12963524,-12239546,-7569531,-9607558,-11580832,-13620416,1
